family,level,frac,method,n_seeds,psnr_db_mean,psnr_db_std,ssim_mean,ssim_std,hrp_mean,hrp_std,cvr_c1,cvr_c2,cvr_c3,cvr_c4,psnr_db_mean_seedstd,psnr_db_std_seedstd,ssim_mean_seedstd,ssim_std_seedstd,hrp_mean_seedstd,hrp_std_seedstd,cvr_c1_seedstd,cvr_c2_seedstd,cvr_c3_seedstd,cvr_c4_seedstd
CF2,L3,0.3,inpaint_ns,3,23.982874952636354,7.672477567016436,0.7737210447505665,0.08304314239522413,0.634853946003649,0.20472867785337032,0.0,0.026034226263776262,0.0,0.051708713107638894,0.1495854417612645,1.1880003796699579,0.0006305353773129433,0.0018878286382328776,0.013429805393814697,0.012715587662153667,0.0,0.00029990806987805434,0.0,0.00041088024650770235
CF2,L3,0.3,dictlearn,3,21.26592214630777,5.385679834719078,0.6858249277672739,0.0760107407283889,0.4213941756263375,0.15005331357368334,0.0,0.039072558409906276,0.0,0.07421440972222222,0.18734505923010908,0.03540948606604749,0.0019411852787028917,0.002455509267614834,0.009062255893703597,0.008021628093967302,0.0,0.0002391858695232,0.0,0.0007022177831090981
CF2,L4,0.5,csfr,3,15.85761618423498,6.805670980118688,0.5229766189521298,0.12187974948520652,1.4846773014052046,3.1965901961052956,0.0,0.019048308082225653,0.0,0.03658257378472222,0.09192503112335904,0.28436521915565105,0.001746101895339825,0.001495418926227861,0.2008834613066263,2.887285421748313,0.0,0.00012489410007292576,0.0,0.00017160271205994413
CF2,L4,0.5,zero_fill,3,8.600734776846757,4.704806248186927,0.2690932731546131,0.0934867945286942,3.8787104535102848,6.710311348949543,0.0,0.04626295201245941,0.0,0.09959418402777777,0.057644909003273924,0.3134589458023167,0.0008830144646667652,0.001097334557173793,0.38296623632185717,5.668693777237025,0.0,0.00016369514387065673,0.0,0.0002690066933891409
CF2,L4,0.5,bilinear,3,20.8364629044003,6.010248069102004,0.6142300996063157,0.12113834108034476,0.6219727001008061,0.1726433519994676,0.0,0.02233134932154725,0.0,0.04487358940972222,0.08901165061960074,0.2836765048619914,0.00047647393757344313,0.0012681797825376754,0.006920472509178891,0.003990618126792411,0.0,0.00028300141315126267,0.0,0.00035710758879435107
CF2,L4,0.5,inpaint_telea,3,20.734919623533425,5.507934478232348,0.6317353235114025,0.11101547880879443,0.6410281824734477,0.19334467551644594,0.0,0.018110256893430942,0.0,0.03771023220486111,0.04378265019851568,0.11134330309503392,0.0005764006469070371,0.0030903893106749825,0.0061079715573263554,0.005968922617512619,0.0,9.90094194890565e-05,0.0,0.00019738386988931233
CF2,L4,0.5,inpaint_ns,3,20.692079388955694,5.63008817544674,0.6284078219375724,0.11324187155238674,0.6477825208256641,0.19235528419931003,0.0,0.018410356144773283,0.0,0.03817111545138888,0.037809641308586224,0.1643776621434301,0.0011451670687302367,0.0027077848491443746,0.006365246354847965,0.006330511148421841,0.0,8.854799733918493e-05,0.0,0.0001362032312593933
CF2,L4,0.5,dictlearn,3,18.746581013855998,4.935207258544873,0.5195946284221663,0.10632234985763352,0.3654082455486059,0.16359789181139137,0.0,0.03738439710704067,0.0,0.07417453342013888,0.0684802326983387,0.11752741665692366,0.0031277159691454094,0.0031235205978973122,0.004071112668976006,0.05855101774790776,0.0,0.0006634834412897199,0.0,0.0016231126085802295
CF2,L5,0.7,csfr,3,12.07694672894763,6.08571618378712,0.3249288926298818,0.14233956271536188,2.283558063010375,7.3060256730026545,0.0,0.012394868959397879,0.0,0.020302463107638887,0.018089998638337795,0.04039614700899394,0.0028363508051500136,0.001615965594438842,0.22816435322129802,3.7307049054548282,0.0,0.00016043381005307272,0.0,0.00013318260556598348
CF2,L5,0.7,zero_fill,3,7.201059966654358,4.454066311158368,0.11022555667448138,0.09720463683930554,4.210270305706395,10.952658399598592,0.0,0.03771108910769625,0.0,0.08847303602430555,0.009499440559066997,0.03616673422639673,0.0011531751278940517,0.0005397979636389147,0.3362005544572257,5.370035776742986,0.0,9.253252469361157e-05,0.0,0.0002400668635260406
CF2,L5,0.7,bilinear,3,18.64970753466565,5.564205536538814,0.45780808392744493,0.1595028139353334,0.6081273367255925,0.18695253992480632,0.0,0.01493579154664379,0.0,0.029431152343750003,0.028977134540524356,0.11109184851698527,0.0013291050173745737,0.000607211825479726,0.00582044528421979,0.02068795483189468,0.0,9.027429855903978e-05,0.0,0.00018480416235714105
CF2,L5,0.7,inpaint_telea,3,18.4766599881774,5.0953105842663335,0.4762835756693531,0.14907122575151902,0.6563566566838158,0.2092943693051713,0.0,0.010946594025849158,0.0,0.02177029079861111,0.04013303805787503,0.1277690014050859,0.0009055642970833736,0.0002518343683266924,0.005327778379734987,0.007834000146582828,0.0,0.0001858666953694816,0.0,0.00017432131145134845
CF2,L5,0.7,inpaint_ns,3,18.434488756751655,5.16216331743076,0.47357004906907524,0.15051681647240653,0.662401808872819,0.2042367051651751,0.0,0.011284860087438979,0.0,0.02224093967013889,0.04580418716975016,0.11169782098659635,0.0015054736102862835,0.0004364184167157242,0.005281343572445013,0.00889953960521757,0.0,0.0002154055875555844,0.0,0.00012586396309349022
CF2,L5,0.7,dictlearn,3,17.12069864837377,4.6726525528771745,0.38223094801836915,0.16185350437502147,0.022047763677934807,0.0781791417995527,0.0,0.01830040243182642,0.0,0.033456217447916665,0.022370990240383533,0.04433306941752739,0.002130183522915094,0.0014769679490024901,0.0026548481362728715,0.004210457778576278,0.0,0.00050157268066028,0.0,0.0008739130545177834
CF3,L1,0.05,csfr,3,37.75332759567238,12.196929568157115,0.993361476571888,0.005591097461019803,0.776777219971021,0.4427429617566365,0.0,0.03696511273427556,0.0,0.06877685546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF3,L1,0.05,zero_fill,3,19.697955693316374,7.570828999822865,0.9606206420019894,0.012214266389901288,3.689355723410845,2.844801749150983,0.0,0.04300429894812017,0.0,0.07387125651041666,0.0,0.0,0.0,1.734723475976807e-18,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0
CF3,L1,0.05,bilinear,3,19.697955693316374,7.570828999822865,0.9606206420019894,0.012214266389901288,3.689355723410845,2.844801749150983,0.0,0.04300429894812017,0.0,0.07387125651041666,0.0,0.0,0.0,1.734723475976807e-18,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0
CF3,L1,0.05,inpaint_telea,3,38.43101937544196,14.921791571079495,0.9931902805305413,0.005547308807149487,0.7532611306508382,0.41506536815789685,0.0,0.03686053244552265,0.0,0.06888102213541666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF3,L1,0.05,inpaint_ns,3,38.52265216944803,15.7435098715517,0.992897536622512,0.005494010304954524,0.757308048903942,0.41885027097534283,0.0,0.03689029431901872,0.0,0.06898600260416667,0.0,1.7763568394002505e-15,0.0,0.0,1.1102230246251565e-16,5.551115123125783e-17,0.0,0.0,0.0,0.0
CF3,L1,0.05,dictlearn,3,33.92992089343935,10.760039787577734,0.9881330699957571,0.006477901256255202,0.8487163816309637,0.4472959778884682,0.0,0.039083856871261057,0.0,0.07211046006944444,0.11889957754232862,0.3113936164553053,0.0001805018529645593,0.00021994951217695378,0.013670159765714302,0.04315291037729239,0.0,0.00010991139813055528,0.0,0.0001062987382701595
CF3,L2,0.15,csfr,3,19.503050069817526,8.030927836246157,0.884096743081202,0.035889844445661664,3.126942598372698,14.591840822496046,0.0,0.0334862764076873,0.0,0.062100423177083336,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0
CF3,L2,0.15,zero_fill,3,14.274827850185988,6.7070989252501905,0.8454868245410948,0.02524399892547079,5.440943016211192,20.686026238312373,0.0,0.03855902792148602,0.0,0.06724690755208333,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF3,L2,0.15,bilinear,3,14.274827850185988,6.7070989252501905,0.8454868245410948,0.02524399892547079,5.440943016211192,20.686026238312373,0.0,0.03855902792148602,0.0,0.06724690755208333,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF3,L2,0.15,inpaint_telea,3,28.89554554103943,12.841717265985503,0.928373579672552,0.03201710809081223,0.7304190798352163,0.40872510944718504,0.0,0.03238880632532528,0.0,0.06207356770833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF3,L2,0.15,inpaint_ns,3,28.974669614662393,14.123521085273895,0.9254506874412974,0.031348404213706944,0.7276894360284011,0.4116146801058688,0.0,0.032415261226027114,0.0,0.06219970703125,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0
CF3,L2,0.15,dictlearn,3,24.146061753228157,5.698625139816919,0.8988993260873097,0.023951886239129125,0.16575683007016775,0.08526422543280344,0.0,0.03515611230567123,0.0,0.06596842447916668,0.022076991976671886,0.03577278352180694,0.0002728390749827677,0.00035372759565410744,0.0014186971165879986,0.0040069950335070055,0.0,4.416366587996786e-05,0.0,0.0001525222297962006
CF3,L3,0.3,csfr,3,13.653807121018756,6.702535830834672,0.7390811788473409,0.05182956522416903,5.3933047965168965,22.117842863153545,0.0,0.029092675239177575,0.0,0.05259440104166666,0.0,0.0,0.0,0.0,8.881784197001252e-16,3.552713678800501e-15,0.0,0.0,0.0,6.938893903907228e-18
CF3,L3,0.3,zero_fill,3,11.232967860203667,5.54164794334132,0.6928543372209054,0.038019640603677275,6.906735883280635,26.173088838671458,0.0,0.032875330927151176,0.0,0.05807698567708333,1.7763568394002505e-15,0.0,1.1102230246251565e-16,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
CF3,L3,0.3,bilinear,3,11.232967860203667,5.54164794334132,0.6928543372209054,0.038019640603677275,6.906735883280635,26.173088838671458,0.0,0.032875330927151176,0.0,0.05807698567708333,1.7763568394002505e-15,0.0,1.1102230246251565e-16,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
